timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,motor10,marker_id,x,y,z,qx,qy,qz,qw
1752831076.0278509,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,58.540000915527344,69.3499984741211,35.15999984741211,271.4100036621094,0,-0.2209953578241,0.2031165346649614,0.705052025054831,0.9654651319596994,0.2037126670293422,-0.1537468462166322,0.0523463039790966
1752831076.0593216,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,58.540000915527344,69.3499984741211,48.869998931884766,271.4100036621094,0,-0.223175025935394,0.2030674450714289,0.712935950678187,0.9604062749028452,0.2066478811546462,-0.1634815666874992,0.0904998215188105
1752831076.085079,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,58.540000915527344,69.3499984741211,48.869998931884766,271.4100036621094,0,-0.2169735578708268,0.1954704975628051,0.6922440784151025,0.9549334902141092,0.1783747224242031,-0.17088338282354,0.1645702194881311
1752831076.1466968,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,58.540000915527344,69.3499984741211,48.869998931884766,271.4100036621094,0,-0.2155536506837275,0.1922240435252177,0.688667530133379,0.9578207166832952,0.186565207235701,-0.09003914866186,0.1991628726686937
1752831076.186962,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,58.540000915527344,69.3499984741211,48.869998931884766,271.4100036621094,0,-0.2153414236390258,0.1898058230318679,0.6879883179151546,0.9579728052305398,0.1866299216021348,-0.0909784477424789,0.1979401395570902
1752831076.2591207,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,59.40999984741211,70.58000183105469,53.70000076293945,271.4100036621094,0,-0.2193903336873904,0.1900058529492682,0.7029299916187406,0.9504271643591838,0.2513417967055257,0.1809780008414078,0.0276128536816925
1752831076.292487,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,59.40999984741211,70.58000183105469,53.70000076293945,271.4100036621094,0,-0.2181339245951732,0.1869086655104929,0.6998612822003533,0.9336848746611632,0.2653014151807277,0.2381858772060961,0.0333946377676698
1752831076.329027,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,59.40999984741211,70.58000183105469,53.70000076293945,271.4100036621094,0,-0.2183988106980303,0.1870808853711777,0.7016664449035164,0.9163059733855894,0.254410477541129,0.2769521570055974,0.1376814249822003
1752831076.3594604,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,59.40999984741211,70.58000183105469,53.70000076293945,271.4100036621094,0,-0.2235274345881139,0.1905054558032149,0.7179139385124228,0.9536652352054302,0.2000330056733986,-0.0302021362825419,0.2227043932341894
1752831076.6261382,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,60.290000915527344,71.88999938964844,51.77000045776367,271.4100036621094,0,-0.2203161217122829,0.1957269393353848,0.7041563517502637,0.9170668902315784,0.2543010924286102,0.2707603650115312,0.1449417054177996
1752831076.885456,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,61.959999084472656,74.2699966430664,51.77000045776367,271.4100036621094,0,-0.2308116465575757,0.2085645265718735,0.7375436212128673,0.9457387671290872,0.2240195524049586,0.0623804277517466,0.2269407559759718
1752831078.1278222,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,64.33999633789062,78.05000305175781,65.6500015258789,271.4100036621094,0,-0.2232346803086847,0.1867716199076061,0.7169714001431609,0.9541544267622716,0.2000154088632338,-0.0322167092807964,0.2203298657702836
1752831078.2623026,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,64.33999633789062,78.05000305175781,79.01000213623047,271.4100036621094,0,-0.2150064456463426,0.1759056552055516,0.6913894869345821,0.9537229046250016,0.2044042144865806,-0.0990547485352532,0.1970271430194125
1752831078.39784,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,64.33999633789062,78.05000305175781,79.01000213623047,271.4100036621094,0,-0.2134405456159309,0.1710684350785024,0.6899465736618653,0.9538678683506256,0.2046167373963833,-0.1012583859549078,0.1949738951226548
1752831078.4941285,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,64.33999633789062,78.05000305175781,92.63999938964844,271.4100036621094,0,-0.2197164316501836,0.1730543181872149,0.7130851157154957,0.9554479313542455,0.1999377991785774,-0.0405507899141552,0.2133067283698705
1752831078.5276797,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,64.33999633789062,78.05000305175781,92.63999938964844,271.4100036621094,0,-0.2166094088740177,0.1692186171961008,0.7041679640694914,0.910050928688022,0.2721126600791673,0.2872064874224202,0.1235898094552432
1752831078.6621523,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,65.20999908447266,79.27999877929688,97.91000366210938,271.4100036621094,0,-0.2128729603521323,0.1612243878936012,0.6944754508150203,0.9494690423255876,0.2232511741654836,-0.1080876338045018,0.1923135832893987
1752831078.719496,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,65.20999908447266,79.27999877929688,97.91000366210938,271.4100036621094,0,-0.2100488443628193,0.1585825090078658,0.6864864382626904,0.9010703474778072,0.2683754897256367,0.3283151682977012,0.0908623996843606
1752831078.7514093,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,65.20999908447266,79.27999877929688,97.91000366210938,271.4100036621094,0,-0.2177505224612883,0.1632056847646597,0.7104350256769806,0.9563419698309608,0.2000200576277352,-0.0458544706114311,0.2080850326462255
1752831078.7894418,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,65.20999908447266,79.27999877929688,97.91000366210938,271.4100036621094,0,-0.2126841715532424,0.1588335253945193,0.6938584893186818,0.9496121880242404,0.2233968169055172,-0.1087945814124102,0.1910347968501973
1752831079.2874413,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,67.76000213623047,83.05999755859375,95.36000061035156,271.4100036621094,0,-0.2167081686147748,0.1704364984429886,0.7044883896603884,0.910210460233204,0.2721551299318589,0.2862779085629621,0.124472737587988
1752831079.329584,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,67.76000213623047,83.05999755859375,95.36000061035156,271.4100036621094,0,-0.2117768975803375,0.1657341040649631,0.6884856427468685,0.9017153608189103,0.2689092394481424,0.3245085367171729,0.0963921085998386
1752831079.7561638,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,69.5199966430664,85.43000030517578,95.36000061035156,271.4100036621094,0,-0.2156452565196158,0.1599667152454963,0.7010391867133781,0.908484071383318,0.269941275398284,0.3150156460436881,0.0505325897497459
1752831080.4944751,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.80000305175781,95.36000061035156,271.4100036621094,0,-0.221023887965794,0.1642359036237185,0.7184887720547929,0.9200778450267266,0.2745925867176917,0.2707556776930677,0.0688987184759604
1752831081.297196,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.70999908447266,71.80999755859375,271.4100036621094,0,-0.2208478020017207,0.1718807580269674,0.7130069782489938,0.9557491276439112,0.1999961768364507,-0.0404737988087789,0.2119127317286345
1752831081.789781,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.70999908447266,44.470001220703125,271.4100036621094,0,-0.2109094922407144,0.1837849372984838,0.672095955327384,0.9529019333628744,0.2107938765131871,-0.0878147321255271,0.1995806098787183
1752831082.5927966,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.70999908447266,30.14999961853028,271.4100036621094,0,-0.2291083478089334,0.2006609583681676,0.7293305120231519,0.9497051949281576,0.2345787199588548,0.1683149427507937,0.1212557087964608
1752831084.9336944,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,36.040000915527344,271.4100036621094,0,-0.229018804384352,0.1994022628080843,0.7290473822227291,0.9492830272085784,0.2347291525965829,0.1706086655073069,0.1210646208800232
1752831157.3209996,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,36.119998931884766,271.4100036621094,0,-0.2104272899297919,0.1832827989269663,0.6691450365787364,0.8956993113126327,0.2519071019773181,0.3353387678773518,0.1476938267022839
1752831178.6034937,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,36.119998931884766,271.4100036621094,0,-0.2302952714070345,0.1994843130336428,0.729349423556007,0.9490004260826246,0.2343899311628788,0.1710316683612109,0.1233195843410074
1752831304.6624095,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,60.290000915527344,271.4100036621094,0,-0.2206330904499932,0.1859114105097885,0.7015427265974334,0.9153716190490168,0.2541646427808001,0.2798056498206298,0.1385782512811635
1752831305.5890653,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,114.43000030517578,271.4100036621094,0,-0.2196056224421824,0.1555003275348699,0.715766678528302,0.9189779346964416,0.2747117554371944,0.2765181063947806,0.0595881179558692
1752831305.7632744,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,123.66000366210938,271.4100036621094,0,-0.2136458214836515,0.1463060288306674,0.6982219308395908,0.9074587960173192,0.2711218590395796,0.3030283448617727,0.1057605469542142
1752831305.7963352,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,70.30999755859375,87.62999725341797,123.66000366210938,271.4100036621094,0,-0.2185987345929908,0.1487308389828723,0.7141422667377784,0.9523185918639328,0.2180533857808188,-0.0542699498619785,0.206389905474556
1752831306.599449,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,73.12000274658203,92.11000061035156,123.56999969482422,271.4100036621094,0,-0.2107427064488801,0.1444114612067032,0.6893944048419236,0.9519953038869744,0.2247396704493637,-0.0491305129825001,0.2019485444303453
1752831307.097783,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,123.56999969482422,271.4100036621094,1,-0.2388386875961087,0.145844402201963,0.734538532375693,0.8248905666404442,0.1891640621232103,-0.4810705303391269,0.2287873587152146
1752831307.3400493,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,123.56999969482422,271.4100036621094,1,-0.2303017756789873,0.1405158455394652,0.7091711582512894,0.8256746111291405,0.1760238926987678,-0.4749801069010855,0.248336311851788
1752831307.4892497,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,123.56999969482422,271.4100036621094,1,-0.2301090516129318,0.1381028172288164,0.7085770547870993,0.8259570168843688,0.1768517513103975,-0.4747731849293267,0.2472021180936426
1752831307.6584952,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,126.47000122070312,271.4100036621094,1,-0.2214629840829289,0.1320271198780077,0.6802505481639617,0.8340607779132067,0.1448454959380567,-0.4655201442064937,0.2581731906903589
1752831307.77168,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,126.47000122070312,271.4100036621094,1,-0.2332512071649854,0.1398137514686949,0.7173428139559903,0.8364263013296828,0.1730155842801937,-0.4647691701845377,0.2333372419613
1752831307.9028249,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,139.1300048828125,271.4100036621094,0,-0.2100631572282073,0.1398540875453488,0.6889412203420979,0.9505096956458448,0.2247034294279681,-0.1146306352604895,0.1813822062560999
1752831307.998303,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,139.1300048828125,271.4100036621094,0,-0.2130007682301674,0.1387857638640568,0.7005308145043839,0.9336056214955056,0.2049626753868549,-0.0433930483298931,0.2906680040301871
1752831308.0984733,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,152.75,271.4100036621094,0,-0.2153242080351263,0.136081126545199,0.7112115365921577,0.9160878551215116,0.2731381443097511,0.2893346819676731,0.0496390736472744
1752831308.165975,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,152.75,271.4100036621094,0,-0.2069946981416691,0.1267439521989687,0.6855540569487658,-0.9036164692837764,-0.2916983348804603,-0.3135897136213431,0.0071308749795007
1752831308.2251573,257.0799865722656,265.5199890136719,190.0200042724609,91.0500030517578,16.959999084472656,15.729999542236328,75.66999816894531,94.22000122070312,152.75,271.4100036621094,0,-0.2142847299266858,0.1280871693968064,0.7103792026277328,0.9401043554506197,0.2121380425393851,-0.0954360506023095,0.2491850958941298
