timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,chokudo,marker_id,x,y,z,qx,qy,qz,qw
1766492072.61923,414.2300109863281,459.760009765625,360.5299987792969,227.3699951171875,153.11000061035156,169.8000030517578,401.4800109863281,490.1700134277344,475.8399963378906,196.0800018310547,0,-0.09497698356072626,-0.09901075252911316,0.6884302723479175,0.9511060975421443,0.1935101866423336,0.022519772498454764,0.23967448493826007
