timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,chokudo,marker_id,x,y,z,qx,qy,qz,qw
1766367550.6715796,498.9599914550781,494.2099914550781,498.69000244140625,239.67999267578125,174.02000427246094,192.9199981689453,409.6600036621094,600.2100219726562,447.19000244140625,-7907.259765625,0,-0.2720440897725491,-0.012194504611608455,0.7849398356889322,-0.8876924271494749,-0.2578100131778018,-0.3257829559450174,0.19849840680081696
1766367655.064545,280.2799987792969,274.2200012207031,232.64999389648438,168.1300048828125,61.959999084472656,72.94999694824219,323.0,494.3800048828125,264.7300109863281,-3909.199951171875,0,-0.15481034495650536,0.02589082379005288,0.8217472500516352,0.9758574409839191,0.10294929623662914,0.015148193860981008,0.19202663748409912
1766367672.639977,383.2900085449219,370.1099853515625,318.7799987792969,214.72000122070312,128.94000244140625,141.5,325.1099853515625,494.2099914550781,273.42999267578125,-3909.199951171875,0,-0.1833540298858826,0.06599781057044272,0.7953675908095844,0.9783482784555081,0.08721680756208747,-0.007480819290080309,0.1875417603217234
1766367686.0905163,401.9200134277344,455.45001220703125,363.42999267578125,227.2899932861328,138.9600067138672,153.5399932861328,329.7699890136719,494.2099914550781,280.2799987792969,-3909.199951171875,0,-0.2517585745032874,0.0847157282187389,0.7466059590918352,-0.9476937275119579,-0.1496401783406792,-0.2795407706499414,0.036624764915253655
1766367705.5374968,401.9200134277344,455.45001220703125,363.5199890136719,227.2899932861328,138.9600067138672,153.5399932861328,329.8500061035156,575.239990234375,280.2799987792969,-3909.199951171875,0,-0.2015027670143787,-0.004033358794199774,0.7618732244859833,-0.9433617995830711,-0.16796714663779194,-0.2628416954754288,0.11300352143782998
1766367728.4118469,427.1499938964844,539.2100219726562,426.3599853515625,247.14999389648438,160.5800018310547,181.85000610351562,353.5,573.4000244140625,342.69000244140625,-3909.199951171875,0,-0.27365754328038266,0.03531710461285604,0.70441427767037,-0.9142352551217009,-0.20755467547073747,-0.3382504996921454,0.08174077587599159
1766367781.5712566,429.3500061035156,539.2100219726562,443.05999755859375,246.8000030517578,172.8800048828125,201.36000061035156,526.030029296875,585.530029296875,423.1099853515625,-7908.75,0,-0.24676588172591962,-0.07643578598885889,0.8241258348140735,-0.9154789620867112,-0.21713471345719337,-0.2694358139763345,0.20531714087092393
1766367796.2065299,443.5,621.5599975585938,491.4800109863281,257.5199890136719,188.08999633789062,220.33999633789062,526.030029296875,585.530029296875,423.1099853515625,-7908.75,0,-0.3206819995741395,-0.034274107582451536,0.745635163958822,-0.8860380217705963,-0.19363878414161845,-0.40406446821679387,0.11904852278665008
1766367808.2997713,443.5,621.5599975585938,506.07000732421875,257.6099853515625,190.1999969482422,220.33999633789062,526.030029296875,663.8400268554688,430.1400146484375,-7908.75,0,-0.29233610725703807,-0.0906089143570615,0.7571987745278757,0.9815383915319378,0.1505209732425929,0.018239060342587855,0.11658970469479131
1766367808.2997713,443.5,621.5599975585938,506.07000732421875,257.6099853515625,190.1999969482422,220.33999633789062,526.030029296875,663.8400268554688,430.1400146484375,-7908.75,1,-0.3154682446867323,-0.10015235762389423,0.7774785117578726,0.8828767637089537,0.23721270382399096,-0.4052287327987769,0.006958977052204256
1766367831.5343993,455.19000244140625,702.1599731445312,581.0399780273438,270.6199951171875,202.24000549316406,239.85000610351562,526.030029296875,663.8400268554688,430.1400146484375,-7908.75,0,-0.36456637674040154,-0.03666418678084149,0.6780235439376912,-0.8544401194125703,-0.13341731865884446,-0.49567816690593663,0.08021880248973792
1766367831.5343993,455.19000244140625,702.1599731445312,581.0399780273438,270.6199951171875,202.24000549316406,239.85000610351562,526.030029296875,663.8400268554688,430.1400146484375,-7908.75,1,-0.37132512435940884,-0.04029554462945761,0.6589660798834637,0.9438236350514607,0.14303190662935678,-0.2974449529302035,0.016288633477586207
1766367842.3747127,461.8699951171875,709.8900146484375,589.9199829101562,270.6199951171875,204.61000061035156,239.85000610351562,526.030029296875,663.8400268554688,430.1400146484375,-7908.75,0,-0.3644848084757494,-0.034109781831426184,0.652543874731064,-0.8306469543042163,-0.14567915374594842,-0.5287880048412823,0.09584606097784922
1766367842.3747127,461.8699951171875,709.8900146484375,589.9199829101562,270.6199951171875,204.61000061035156,239.85000610351562,526.030029296875,663.8400268554688,430.1400146484375,-7908.75,1,-0.3930093016072134,-0.04040403607486962,0.6729355365089591,-0.6744380770964535,-0.12749018827641967,-0.7270037400924237,0.018576704425404704
1766367884.192318,411.3299865722656,418.1000061035156,363.69000244140625,230.97999572753906,158.47000122070312,173.85000610351562,415.6300048828125,583.4199829101562,442.7099914550781,-7908.75,0,-0.16433986515421534,-0.056190842809110596,0.8641408976456312,-0.9156241475596908,-0.21637383477106992,-0.1653858301003719,0.2957402766517647
1766367901.3268397,411.3299865722656,418.17999267578125,363.69000244140625,230.97999572753906,158.47000122070312,173.85000610351562,497.6400146484375,661.989990234375,527.1699829101562,-7908.75,0,-0.05784283830783633,-0.16901170790770031,0.8296094033515936,0.9308367170230654,0.2639213666248641,0.06614857112206914,0.2439526286373943
1766367901.3268397,411.3299865722656,418.17999267578125,363.69000244140625,230.97999572753906,158.47000122070312,173.85000610351562,497.6400146484375,661.989990234375,527.1699829101562,-7908.75,2,0.0,0.0,0.12404580152671756,0.8755298895020394,0.17102351460220389,0.24997031880430193,0.3764481501595303
1766367902.0059912,411.3299865722656,418.1000061035156,363.69000244140625,230.97999572753906,158.47000122070312,173.85000610351562,497.6400146484375,661.989990234375,527.1699829101562,-7908.75,0,-0.05854923106733399,-0.17062648544277262,0.8375406807149957,0.9319045184147112,0.2716362579817465,0.0554991430509771,0.23385370860545834
1766367902.0059912,411.3299865722656,418.1000061035156,363.69000244140625,230.97999572753906,158.47000122070312,173.85000610351562,497.6400146484375,661.989990234375,527.1699829101562,-7908.75,2,0.0,0.0,0.12568306010928962,0.8806558468498553,0.1683739626311615,0.25613848597909195,0.3612320087109985
1766367908.1674268,446.57000732421875,452.2900085449219,397.17999267578125,239.3300018310547,180.6199951171875,202.67999267578125,497.6400146484375,661.8200073242188,526.8200073242188,-7908.75,0,-0.09705011272321694,-0.1391050204737526,0.8302241705676522,0.9311991721165406,0.2633592998069864,0.04904396638871119,0.24719358894499346
1766367935.345103,446.57000732421875,452.2900085449219,484.3699951171875,239.3300018310547,180.6999969482422,202.67999267578125,575.510009765625,555.2100219726562,521.02001953125,-7908.75,0,-0.17341788971141692,-0.11810082568116559,0.8210207296544823,-0.8649514287768436,-0.31550208371523963,-0.27902012957754535,0.2728831770534209
1766367942.461248,450.9700012207031,482.260009765625,484.2799987792969,239.3300018310547,195.55999755859375,209.7100067138672,573.0499877929688,561.7999877929688,520.9299926757812,-7908.75,0,-0.1765969330883606,-0.11318976717138393,0.8261719241999799,-0.8685010701238277,-0.31650518002997446,-0.23336877962689823,0.3017770284554672
1766367950.076618,452.989990234375,513.1099853515625,570.0599975585938,245.57000732421875,205.13999938964844,216.91000366210938,572.6099853515625,561.7999877929688,520.9299926757812,-7908.75,0,-0.24274984358769178,-0.0994958028791585,0.7717969001172833,-0.8280475660864709,-0.2863754260443942,-0.4251067182066133,0.2271797125444226
1766367950.076618,452.989990234375,513.1099853515625,570.0599975585938,245.57000732421875,205.13999938964844,216.91000366210938,572.6099853515625,561.7999877929688,520.9299926757812,-7908.75,1,-0.2632038022041214,-0.1129502476173747,0.7919340869612379,-0.7280887642340771,-0.30247183535589794,-0.6132546790564448,0.04812731893536337
1766367963.020814,535.3400268554688,526.4600219726562,570.0599975585938,245.57000732421875,205.13999938964844,216.91000366210938,572.6099853515625,561.7999877929688,520.9299926757812,-7908.75,0,-0.27894945298767004,-0.08296013335857995,0.7492317582324074,-0.8281973169807862,-0.3271117409122531,-0.38778577380145013,0.23813715951189307
1766367963.020814,535.3400268554688,526.4600219726562,570.0599975585938,245.57000732421875,205.13999938964844,216.91000366210938,572.6099853515625,561.7999877929688,520.9299926757812,-7908.75,1,-0.3057106046430364,-0.09924834209856737,0.7861146432744486,-0.6867778577881762,-0.33676821943758944,-0.6407975692541702,0.06558822811043301
