timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,motor10,marker_id,x,y,z,qx,qy,qz,qw
1765627397.3394918,399.7300109863281,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-53.34999847412109,0,-0.1686562368424033,-0.133800734058813,0.5358268908558813,0.9351482810610576,0.0926604725823485,-0.0524435414433058,0.3378777947871819
1765627399.0262666,399.80999755859375,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-59.93999862670898,0,-0.1693405319763172,-0.1341130788314083,0.5370787213883514,0.935940417089148,0.0780239008360788,-0.0481909781056373,0.3400079942979809
1765627399.1269827,399.80999755859375,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-117.06999969482422,0,-0.1721095706023571,-0.1366547587350658,0.5464785442624285,0.936651203697664,0.1055614364366185,-0.0566165536346528,0.3291441501890771
1765627399.2256896,399.7300109863281,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-169.27999877929688,0,-0.1686562368424033,-0.133800734058813,0.5358268908558813,0.9351482810610576,0.0926604725823485,-0.0524435414433058,0.3378777947871819
1765627399.2958984,399.7300109863281,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-227.1999969482422,0,-0.1700984991943304,-0.1351375885492239,0.5404077171997773,0.9363646420856516,0.1065590681548188,-0.0540119824289152,0.3300744276672838
1765627399.4302163,399.7300109863281,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-284.4100036621094,0,-0.1682625590706825,-0.1329390342713793,0.5327569794558903,0.9331360930918876,0.0807995108847388,-0.0432248226214127,0.3476493715215699
1765627399.4946337,399.7300109863281,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-336.0899963378906,0,-0.1712595163622606,-0.1337923400214334,0.5444355457668139,0.929793344578213,0.0856423755915399,-0.0238180034559816,0.3571868174953676
1765627399.626697,399.80999755859375,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-394.1000061035156,0,-0.1723104798934744,-0.1326181415052805,0.5452469949449784,0.9368058328309752,0.0807447081571605,-0.0522989221667964,0.3363628196139839
1765627399.698923,399.80999755859375,404.1199951171875,352.2699890136719,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-444.989990234375,0,-0.1704908916485124,-0.1311703077265051,0.5388887873418408,0.933904384411202,0.0793299592457337,-0.041815885289722,0.3460936146204392
1765627399.7606363,401.9200134277344,404.1199951171875,354.54998779296875,225.52999877929688,147.22000122070312,157.41000366210938,491.3999938964844,570.8499755859375,523.0399780273438,-444.989990234375,0,-0.1724765314734414,-0.1326230529793439,0.5448641799771514,0.9312394945909352,0.0875135429851561,-0.0350084604488044,0.3520068056234274
