timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,chokudo,marker_id,x,y,z,qx,qy,qz,qw
1766363961.0075083,494.0299987792969,603.1099853515625,565.1400146484375,415.989990234375,518.3800048828125,522.77001953125,794.27001953125,794.6199951171875,831.7100219726562,-8878.009765625,2,0.0,0.0,0.042723631508678236,-0.8848587048604533,-0.17566701004722454,0.07493056498145254,0.4249136199809438
