timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,chokudo,marker_id,x,y,z,qx,qy,qz,qw
1769578436.8761327,414.6700134277344,460.1099853515625,360.70001220703125,227.99000549316406,153.19000244140625,170.67999267578125,401.2200012207031,490.69000244140625,476.3699951171875,195.1199951171875,0,-0.1302790115753462,0.009268872812085808,0.6798865916289557,0.9320674758878166,0.11454688914433965,-0.010124451710970421,0.3435501798238812
