timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,motor10,marker_id,x,y,z,qx,qy,qz,qw
1766360708.7214658,332.30999755859375,310.7799987792969,242.75,184.30999755859375,72.25,93.87000274658203,361.1400146484375,257.8699951171875,113.55000305175781,298.739990234375,0,-0.15992151412067818,0.24073773030031934,0.7098634462236183,0.9264825048269378,0.0047337008551840976,0.3555869308754094,0.12314907598688572
1766360715.099576,332.30999755859375,310.7799987792969,242.75,184.22000122070312,72.25,93.87000274658203,361.1400146484375,257.8699951171875,113.55000305175781,298.739990234375,0,-0.1677586646034827,0.2529907036378459,0.7451964444202419,0.9788927287651337,-0.034920610965502925,0.15433502765080906,0.12934556714696716
1766360780.9412274,332.75,311.3999938964844,242.75,184.1300048828125,72.16000366210938,94.30999755859375,446.57000732421875,257.8699951171875,113.55000305175781,-780.9099731445312,0,-0.15802761191188094,0.17804004905939985,0.75840669603366,0.9609216807414399,0.04261621275858757,0.2726726004210455,0.021518245067524845
1766360797.4333663,343.9200134277344,325.80999755859375,253.47999572753906,188.08999633789062,84.55000305175781,103.44999694824219,446.3999938964844,288.9800109863281,140.10000610351562,-780.9099731445312,0,-0.16600966886766327,0.17395792889678927,0.7668992378726684,0.9507843050975365,0.03320602227981657,0.3014689811605295,0.06342727065371315
1766360825.5040426,428.9100036621094,325.80999755859375,253.47999572753906,188.1699981689453,84.55000305175781,103.54000091552734,446.3999938964844,288.9800109863281,140.19000244140625,-1499.5899658203125,0,-0.24966669570729466,0.20022400350446243,0.7510298841276912,0.9814256277652255,0.004047579506632232,0.05398115423116768,0.18404724734057154
1766360836.854258,428.82000732421875,325.80999755859375,253.47999572753906,188.1699981689453,84.55000305175781,103.62000274658203,528.6599731445312,288.9800109863281,140.27000427246094,-1499.5899658203125,0,-0.2084950137164097,0.0894527457173659,0.756178392885807,0.984693011662732,0.025877388149259523,0.023196975800036754,0.17079793288820538
1766360845.6865168,428.3800048828125,361.6700134277344,284.67999267578125,196.7899932861328,112.76000213623047,129.89999389648438,528.489990234375,344.44000244140625,187.3800048828125,-1499.5899658203125,0,-0.20099844225962157,0.10595907459492883,0.7692260523909079,0.9557479589489607,0.06731705709386855,0.2863545432310192,0.003915144961681812
1766360856.083093,440.7699890136719,374.4100036621094,299.2699890136719,201.08999633789062,117.5999984741211,134.55999755859375,528.489990234375,348.489990234375,191.8699951171875,-1499.5899658203125,0,-0.2166717462183654,0.11281271032304804,0.7557586276335306,-0.9850708450964715,-0.05818729703334752,-0.1560715551857592,0.04348951904511144
1766360867.9049587,447.5400085449219,383.989990234375,308.760009765625,201.08999633789062,117.69000244140625,134.55999755859375,528.489990234375,350.6000061035156,194.41000366210938,-1499.5899658203125,0,-0.2284291318193644,0.11174994027801671,0.7361944523523035,-0.987747320338017,-0.07988460702522442,-0.10908504794677794,0.07793672459079568
1766360878.009417,529.3699951171875,383.9100036621094,308.8500061035156,201.08999633789062,117.7699966430664,134.55999755859375,528.489990234375,350.6000061035156,194.3300018310547,-1499.5899658203125,0,-0.30633802330559184,0.12308884151730613,0.6884818239643933,0.9819366305274545,0.10067242905100557,0.1589608541487245,0.019923917929657625
1766360879.5994067,529.3699951171875,383.9100036621094,308.760009765625,201.08999633789062,117.7699966430664,134.55999755859375,528.489990234375,350.6000061035156,194.3300018310547,-1499.5899658203125,0,-0.317970088983615,0.12907390598388063,0.7140639476519562,0.9525672546945443,0.10090444758211997,0.2820316286462408,0.053778045566897165
1766360900.953843,525.3200073242188,417.739990234375,338.9100036621094,213.66000366210938,130.25,148.88999938964844,528.489990234375,369.8399963378906,213.22000122070312,-2936.780029296875,0,-0.3048253615946881,0.14666385079595226,0.7480364222499096,-0.9777939805335774,-0.12043065027256761,-0.17013017230070318,0.021705174041274304
1766360910.1847463,524.7100219726562,417.6600036621094,338.9100036621094,213.66000366210938,132.7100067138672,151.44000244140625,543.3400268554688,384.5199890136719,227.89999389648438,-2936.780029296875,0,-0.28143426098547525,0.11594573244585678,0.7334240980723791,-0.9582052471179683,-0.11481188728757198,-0.2614165841071332,0.017952840633661087
1766360930.7967174,524.7100219726562,425.3900146484375,343.2099914550781,213.66000366210938,142.55999755859375,161.19000244140625,615.9400024414062,418.6199951171875,262.2699890136719,-2936.780029296875,0,-0.24324592318547258,0.03679445469791776,0.7648623841264857,0.9763573714528965,0.13111743114234317,0.08498746922226132,0.1493707887621236
1766360940.4392939,524.7100219726562,425.3900146484375,343.2099914550781,213.66000366210938,142.55999755859375,161.19000244140625,615.9400024414062,418.6199951171875,262.2699890136719,-4015.110107421875,0,-0.25881820612684303,0.047672721798024585,0.7944890277132489,-0.970505572318587,-0.17086775047325165,-0.14145334339458485,0.09441449882976827
1766360964.9192405,524.7100219726562,425.3900146484375,343.2099914550781,213.66000366210938,142.55999755859375,161.19000244140625,615.8499755859375,502.6499938964844,262.3500061035156,-4015.110107421875,0,-0.20812690434081052,-0.0191847507880113,0.816140915422482,-0.9618145070643577,-0.22268087500708286,-0.11794471994137867,0.10684158808524206
1766360997.298116,524.6199951171875,429.260009765625,347.42999267578125,215.50999450683594,147.47999572753906,168.1300048828125,612.9500122070312,502.1199951171875,390.94000244140625,-6889.0400390625,0,-0.1970886329344636,-0.02963901412090993,0.8549038768334912,-0.9620843430347238,-0.25239455164925456,0.04122104184166521,0.09482369374108732
1766361068.1599438,344.7900085449219,429.42999267578125,347.5199890136719,441.3900146484375,147.47999572753906,168.0500030517578,759.2000122070312,822.739990234375,639.4000244140625,-9550.8095703125,0,0.0018853187372350143,-0.18432702978425888,0.9050692854154555,-0.9295514442981769,-0.03222508296348364,-0.09801685083040142,0.35396094895406294
1766361069.74988,344.7900085449219,429.42999267578125,347.42999267578125,441.29998779296875,147.47999572753906,168.0500030517578,759.2000122070312,822.739990234375,639.4000244140625,-10390.6103515625,0,0.0018853187372350143,-0.18432702978425888,0.9050692854154555,-0.9295514442981769,-0.03222508296348364,-0.09801685083040142,0.35396094895406294
1766361091.3662412,444.2900085449219,539.2100219726562,507.739990234375,379.69000244140625,280.54998779296875,310.69000244140625,757.969970703125,818.7899780273438,639.4000244140625,-10888.150390625,0,-0.028008914298230513,-0.23403383619079032,0.857322989032257,0.9728099444412538,0.1266595515037505,-0.05298950279182238,0.1865215338853638
