timestamp,motor0,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,marker_id,x,y,z,qx,qy,qz,qw
1750589068.6689467,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14352849173218085,0.01027376931492751,0.7819032293659888,0.9414018972163885,0.09042531192941644,-0.3234188016705894,0.03140078989153334
1750589068.700579,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14352849173218085,0.01027376931492751,0.7819032293659888,0.9414018972163885,0.09042531192941644,-0.3234188016705894,0.03140078989153334
1750589068.9152467,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1414116065448173,0.010134952372410685,0.7720579519862321,0.9463089558483168,0.10112994922407542,-0.2978995183051728,0.07435032242532945
1750589068.936839,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14352849173218085,0.01027376931492751,0.7819032293659888,0.9414018972163885,0.09042531192941644,-0.3234188016705894,0.03140078989153334
1750589069.1013017,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1391780372580337,0.009664423200533484,0.7576216924737339,-0.9802137047123458,-0.09641779963815914,-0.1728628951413332,0.0017664909822921017
1750589069.1747394,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1391780372580337,0.009664423200533484,0.7576216924737339,-0.9802137047123458,-0.09641779963815914,-0.1728628951413332,0.0017664909822921017
1750589069.2399821,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1386566672257744,0.009597375551873611,0.7537251181937358,0.9413612018817892,0.10264915644820727,-0.32022222026469277,0.027567515682328753
1750589069.2757654,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1386566672257744,0.009597375551873611,0.7537251181937358,0.9413612018817892,0.10264915644820727,-0.32022222026469277,0.027567515682328753
1750589069.6270263,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1414116065448173,0.010134952372410685,0.7720579519862321,0.9463089558483168,0.10112994922407542,-0.2978995183051728,0.07435032242532945
1750589069.871776,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1381431917101543,0.009621749553133494,0.7536836537063862,-0.9840034329763941,-0.10003477357998944,-0.14349906651157776,0.03373878889019513
1750589069.9136407,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14352849173218085,0.01027376931492751,0.7819032293659888,0.9414018972163885,0.09042531192941644,-0.3234188016705894,0.03140078989153334
1750589073.526971,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1391780372580337,0.009664423200533484,0.7576216924737339,-0.9802137047123458,-0.09641779963815914,-0.1728628951413332,0.0017664909822921017
1750589073.6551614,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1386566672257744,0.009597375551873611,0.7537251181937358,0.9413612018817892,0.10264915644820727,-0.32022222026469277,0.027567515682328753
1750589073.9118037,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1386566672257744,0.009597375551873611,0.7537251181937358,0.9413612018817892,0.10264915644820727,-0.32022222026469277,0.027567515682328753
1750589073.9548478,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.13985876417002896,0.009668447967498906,0.7580568421024336,-0.9899103658855976,-0.09452649421493423,-0.10554784712480336,0.001364320708478484
1750589074.013237,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1391780372580337,0.009664423200533484,0.7576216924737339,-0.9802137047123458,-0.09641779963815914,-0.1728628951413332,0.0017664909822921017
1750589074.0674062,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1381431917101543,0.009621749553133494,0.7536836537063862,-0.9840034329763941,-0.10003477357998944,-0.14349906651157776,0.03373878889019513
1750589075.1287572,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14740650644291736,0.010918464266961839,0.8047357154465825,-0.9625114954766286,-0.0845876617374075,0.25227991074065853,0.0526440423393486
1750589075.5271738,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1386566672257744,0.009597375551873611,0.7537251181937358,0.9413612018817892,0.10264915644820727,-0.32022222026469277,0.027567515682328753
1750589075.5968902,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.1386566672257744,0.009597375551873611,0.7537251181937358,0.9413612018817892,0.10264915644820727,-0.32022222026469277,0.027567515682328753
1750589076.0788124,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14740650644291736,0.010918464266961839,0.8047357154465825,-0.9625114954766286,-0.0845876617374075,0.25227991074065853,0.0526440423393486
1750589076.4391282,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.13985876417002896,0.009668447967498906,0.7580568421024336,-0.9899103658855976,-0.09452649421493423,-0.10554784712480336,0.001364320708478484
1750589076.4837668,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.13985876417002896,0.009668447967498906,0.7580568421024336,-0.9899103658855976,-0.09452649421493423,-0.10554784712480336,0.001364320708478484
1750589076.8802025,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14740650644291736,0.010918464266961839,0.8047357154465825,-0.9625114954766286,-0.0845876617374075,0.25227991074065853,0.0526440423393486
1750589076.9330134,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.14740650644291736,0.010918464266961839,0.8047357154465825,-0.9625114954766286,-0.0845876617374075,0.25227991074065853,0.0526440423393486
1750589076.9757004,175.0800018310547,80.16000366210938,192.57000732421875,316.489990234375,257.3399963378906,300.5,58.27000045776367,12.569999694824219,300.5899963378906,0,0.13863045744413185,0.009668443939183646,0.7580564397055678,-0.9898635373181869,-0.0945333716302176,-0.10598040939395507,0.001331150194122315
