timestamp,motor1,motor2,motor3,motor4,motor5,motor6,motor7,motor8,motor9,chokudo,marker_id,x,y,z,qx,qy,qz,qw
1769491324.7119172,414.760009765625,460.4599914550781,360.70001220703125,227.99000549316406,153.27999877929688,170.60000610351562,401.57000732421875,490.6099853515625,479.44000244140625,195.02999877929688,0,-0.1253416915810192,-0.10345274465071028,0.6810555199664737,-0.9085307101712689,-0.09609770652660377,-0.12491666670666791,0.38695349314215016
